movies id,title,year,rating,genre
986957,Titu Ambani,2022.0,6.0,Drama
447165,Awaaz,1984.0,6.0,Drama
301059,Aasha,1957.0,0.0,Drama
197490,Phir Kabhi,2009.0,6.0,Drama
646455,Bebaak,2019.0,8.0,Drama
302925,Sau Crore,1991.0,1.0,Drama
753637,Laali,2021.0,2.0,Drama
168121,Sons of Ram,2012.0,4.0,Drama
269758,Ladies Tailor,2006.0,1.0,Drama
587126,Jhoota Kahin Ka,1979.0,5.0,Drama
322345,Kaun Sachcha Kaun Jhootha,1997.0,10.0,Drama
743571,Zakhmi Naagin,2004.0,0.0,Drama
216116,Shaadi No. 1,2005.0,4.9,Drama
741397,Harami,2021.0,10.0,Drama
471364,Patel Ki Punjabi Shaadi,2017.0,6.7,Drama
1062923,Blood Brothers,2007.0,0.0,Drama
338138,Nache Nagin Gali Gali,1989.0,4.0,Drama
223255,Ajab Gazabb Love,2012.0,5.5,Romance
106596,Ek Chadar Maili Si,1986.0,7.5,Drama
813737,The Cage of life,2020.0,0.0,Drama
718739,RK/RKAY,2021.0,5.0,Drama
532913,Bhoot Bhaijaan,2018.0,10.0,Drama
515410,Shaadi Teri Bajayenge Hum Band,2018.0,6.0,Drama
495825,Beta Ho To Aisa,1994.0,0.0,Drama
854461,Shuruaat Ka Twist,2019.0,0.0,Drama
463608,Ek Haseena Thi Ek Deewana Tha,2017.0,5.0,Drama
647873,Tulsi: Mathrudevobhava,2008.0,7.0,Drama
424491,Soch,2002.0,0.0,Drama
337846,Kaccha Limboo,2011.0,7.3,Drama
363701,Journey,2014.0,6.0,Drama
306377,Ek Tha Raja,1996.0,7.5,Drama
1034231,Chakki,2022.0,0.0,Drama
727864,Nympho: The Lust Story,2020.0,1.0,Drama
416578,Love Day,2016.0,6.0,Romance
1021634,"Max, Min and Meowzaki",2022.0,0.0,Drama
969342,Kiss,2022.0,0.0,Drama
614180,Biwi No. 1,2023.0,0.0,Drama
603518,Kismat,1968.0,0.0,Drama
1207844,How India Stole and Killed Cricket,2023.0,0.0,Drama
400372,Daera,1953.0,5.0,Drama
306357,Paying Guest,1957.0,7.0,Drama
1092606,#MUTE,2023.0,0.0,Drama
840828,Mehbooba,2023.0,10.0,Drama
307322,Baharon Ke Sapne,1967.0,0.0,Drama
287901,Koshish,1972.0,7.0,Drama
381840,Godam,1983.0,7.3,Drama
23799,Current,1992.0,6.3,Drama
21606,Daddy Cool: Join the Fun,2009.0,2.0,Drama
501976,Sachai Ki Taqat,1989.0,3.0,Drama
474252,Teesri Aankh: The Hidden Camera,2006.0,4.2,Drama
312674,Hello Hum Lallan Bol Rahe Hain,2010.0,7.0,Drama
954974,The Protector,2022.0,0.0,Drama
766900,Fukrey Boyzzz: Space Mein Fukrapanti,2020.0,0.0,Drama
161450,Ikke Pe Ikka,1994.0,2.5,Drama
1205430,Zoya,2023.0,0.0,Drama
363189,Daas Dev,2018.0,3.0,Drama
1032045,Woh 3 Din,2022.0,0.0,Drama
1112426,Stree 2,2024.0,0.0,Drama
434034,Kis Kis Ki Kismat,2004.0,10.0,Drama
395429,Ek-Hi-Rasta,1956.0,0.0,Drama
644835,Marne Bhi Do Yaaron,2019.0,0.0,Drama
647531,Yuhi Kabhi,1994.0,0.0,Drama
418648,Musafir,1957.0,0.0,Drama
413892,Charas,1976.0,4.0,Drama
304137,Pratibandh,1990.0,5.0,Drama
498918,Phir Se,2018.0,6.0,Drama
354945,Udhaar Ki Zindagi,1994.0,9.0,Drama
278125,That Day After Everyday,2013.0,8.0,Drama
1215938,Crakk - Jeetegaa Toh Jiyegaa!,2024.0,0.0,Drama
644676,The Naxalites,1980.0,0.0,Drama
340771,Mulzim,1988.0,0.0,Drama
304180,Aasha,1980.0,4.0,Drama
753522,Unfair & Lovely,2022.0,0.0,Romance
307823,Do Ustad,1959.0,4.0,Drama
714147,Shatranj,1969.0,0.0,Drama
412648,Kohraa,1964.0,3.0,Drama
339796,Mad About Dance,2014.0,4.5,Drama
307814,Tapasya,1976.0,0.0,Drama
603542,Panaah,1992.0,0.0,Drama
464443,Ram Bharose,1977.0,0.0,Drama
306423,Kudrat,1981.0,6.0,Drama
112053,Uski Roti,1970.0,6.3,Drama
77863,Sahi Dhandhe Galat Bande,2011.0,4.0,Drama
679041,The Winds - Hawayein,2020.0,0.0,Drama
580082,Rogan Josh,2018.0,3.3,Drama
518972,Chhota Bheem & Krishna: Pataliputra- City of the Dead,2009.0,10.0,Drama
274002,Dosh,2007.0,0.0,Drama
496372,Dil Jo Na Keh Saka,2017.0,0.0,Drama
480459,Amavas Ki Raat,1990.0,0.0,Drama
300924,Shaque,1976.0,9.0,Drama
362812,Chaahat Ek Nasha...,2005.0,4.0,Drama
306171,Mere Huzoor,1968.0,3.0,Drama
115958,Laila: A Mystery,2005.0,0.0,Drama
581041,Rootha Na Karo,1970.0,0.0,Drama
387096,Mahek,2007.0,0.0,Drama
305848,Paapi - Ek Satya Katha,2013.0,0.0,Drama
300917,Char Diwari,1961.0,0.0,Action
277568,Three Lights & Four Streets,1953.0,0.0,Drama
923165,Galiyon Ka Badshah,1989.0,0.0,Drama
819772,Jawab Hum Denge,1987.0,0.0,Drama
507292,Jyoti,1981.0,0.0,Drama
480644,Insaan Bana Shaitan,1992.0,0.0,Drama
640982,Khamoshh... Khauff Ki Raat,2005.0,10.0,Drama
82207,Ab Ayega Mazaa,1984.0,7.3,Drama
1202473,Pehli Jhalak,1955.0,0.0,Drama
919820,Sikandar Sadak Ka,1999.0,10.0,Drama
442880,Qatil Chandalini,1998.0,0.0,Drama
1166551,Singhasan,1986.0,0.0,Drama
563011,Prem Shastra,1974.0,3.0,Drama
562668,Younger Sister,1959.0,4.0,Drama
440582,Phoolon Ki Sej,1964.0,0.0,Drama
321936,Taqdeer,1983.0,10.0,Drama
238531,Mother Of 1084,1998.0,7.7,Drama
467485,Alif,2017.0,6.0,Drama
462063,G Kutta Se,2017.0,5.5,Drama
37729,Bumm Bumm Bole,2010.0,7.2,Drama
316686,Hote Hote Pyar Hogaya,1999.0,6.5,Drama
161043,Gulabi Gang,2012.0,7.5,Drama
496553,Kafan,1990.0,0.0,Drama
339238,Tum Ho Yaara,2014.0,2.0,Drama
46382,Dillagi,1978.0,5.0,Drama
610417,Adhikar,1986.0,0.0,Drama
480656,Khoon Ki Pyasi,1996.0,0.0,Drama
382613,Cinema Cinema,1979.0,0.0,Drama
304121,Paap Ka Ant,1989.0,3.0,Drama
728187,Mee Raqsam,2020.0,4.0,Drama
714220,Shahenshah,1953.0,0.0,Drama
347839,Mehbooba,1976.0,0.0,Drama
226092,Jaane Hoga Kya,2006.0,0.0,Drama
170858,Daag,1952.0,6.0,Drama
833103,Hum Intezaar Karenge,1989.0,10.0,Drama
1106479,Tiger vs. Pathaan,2023.0,0.0,Drama
647585,Raja Ko Rani Se Pyar Ho Gaya,2000.0,0.0,Drama
529630,Ek Jaan Hain Hum,1983.0,4.5,Drama
460848,Chutney,2016.0,6.8,Drama
442706,Mahal,1969.0,0.0,Drama
415403,Gehrayee,1980.0,6.6,Drama
304300,Lakhon Ki Baat,1984.0,10.0,Drama
185555,The Falcon,1953.0,5.0,Drama
41911,Sirf,2008.0,0.0,Drama
170854,Tukaram,2012.0,7.3,Drama
1199505,Hello Daddu,2023.0,0.0,Drama
822197,Keep Punching,2020.0,5.0,Drama
972675,Chitrakut,2022.0,0.0,Drama
482233,Hum Se Na Takrana,1990.0,0.0,Drama
473042,Jimmy,2008.0,0.0,Drama
1007695,On Either Sides of the Pond,2022.0,0.0,Drama
597048,Phhir,2011.0,2.0,Drama
402834,Dial 100,1982.0,0.0,Drama
1079863,Maamu Tension Nai Leneka,2007.0,0.0,Drama
306414,Janta Hawaldar,1979.0,5.0,Drama
1030221,Opium,2022.0,0.0,Drama
614181,Shaadi No. 1,2023.0,0.0,Drama
587121,22 Yards,2019.0,10.0,Drama
538959,Rain: The Terror Within...,2005.0,0.0,Drama
528368,Karishma Kudrat Kaa,1985.0,7.5,Drama
307502,Bhai-Bhai,1956.0,0.0,Drama
301662,Patthar Aur Payal,1974.0,0.0,Drama
115612,Manzil Manzil,1984.0,3.9,Drama
1146140,Chhipkali,2023.0,0.0,Drama
701065,Mohre,1987.0,4.5,Drama
482189,The Tinkling of Anklets,1981.0,0.0,Drama
260649,The Man's Woman and Other Stories,2009.0,7.7,Drama
401709,Avam,1987.0,0.0,Drama
853331,Mirror,2020.0,0.0,Drama
712457,Hum Tum Aur Woh,1971.0,0.0,Drama
617831,Sitara,1980.0,0.0,Drama
304113,Deewana Tere Naam Ka,1987.0,0.0,Drama
853592,Trapped,2020.0,0.0,Drama
464591,Keemat,1973.0,0.0,Drama
460966,Boichek,2017.0,7.0,Drama
306365,Pooja Ke Phool,1964.0,0.0,Drama
281730,Fugly,2014.0,5.4,Drama
161439,Ashaant,1993.0,1.0,Drama
590797,My Love,1970.0,0.0,Romance
477116,Kabrastan,1988.0,3.0,Drama
472474,Muskurahatein,2017.0,5.0,Drama
813474,Chaalbaaz In London,2023.0,0.0,Drama
603548,Salaami,1994.0,0.0,Drama
558571,Hiraasat,1987.0,4.0,Drama
412829,Yeh Raat Phir Na Aaygi,1966.0,8.0,Drama
312609,Marte Dam Tak,1987.0,7.7,Drama
569669,Mitti Aur Sona,1989.0,3.0,Drama
537571,Tahqiqaat,1993.0,0.0,Drama
454994,3 Nights 4 Days,2009.0,5.0,Drama
619091,Izzat,1991.0,3.0,Drama
557186,Do Phool,1973.0,6.0,Drama
374971,Love Exchange,2015.0,0.0,Romance
684806,Bunker,2020.0,8.0,Drama
408461,Sheen,2004.0,0.0,Drama
1198380,Everybody Loves Sohrab Handa,2023.0,0.0,Romance
1142921,Tere Ishk Mein,2023.0,0.0,Drama
581634,Dosti Ke Side Effects,2019.0,0.0,Drama
304310,Mahananda,1987.0,0.0,Drama
496380,Khooni Raat,1991.0,0.0,Drama
281011,Blackmail,2005.0,5.1,Drama
170863,Des Pardes,1978.0,0.0,Drama
139067,Topless,2005.0,9.0,Drama
591943,Resham Ki Dori,1974.0,6.0,Drama
1112692,Kanwar,2023.0,0.0,Action
413278,Apradhi Kaun?,1957.0,8.0,Drama
406213,Gullu Dada Thiree,2012.0,6.0,Drama
452968,Rajdarshan,2017.0,7.5,Drama
981771,Ziddi,1948.0,0.0,Drama
994826,Dulhan,1974.0,0.0,Drama
633540,Awara Baap,1985.0,0.0,Action
576957,Tohfa Mohabbat Ka,1988.0,0.0,Drama
274532,Tirchhi Topiwale,1998.0,6.0,Drama
128161,Peddlers,2012.0,0.0,Drama
107259,Sautela Pati,1985.0,0.0,Drama
142996,Humayun,1945.0,3.0,Drama
413161,Jaal,1967.0,8.0,Drama
307621,Son of India,1962.0,6.0,Drama
1209723,Prem Ki Shaadi,2024.0,0.0,Drama
1073117,Shubh Nikah,2023.0,0.0,Drama
728405,Rosie: The Saffron Chapter,2023.0,0.0,Drama
666353,Gul Makai,2020.0,0.0,Drama
483670,Redrum,2018.0,7.0,Drama
82194,Mere Sanam,1965.0,0.0,Drama
1166986,Sharara,1984.0,0.0,Drama
496356,Tantrik Shakti,2003.0,0.0,Drama
472874,Ek Anari Do Khiladi,1996.0,0.0,Drama
486382,Prateeksha,2006.0,6.0,Drama
561292,Jack & Dil,2018.0,0.0,Drama
482203,Ghutan,2007.0,0.0,Drama
715829,Hatya: The Murder,2004.0,10.0,Drama
273579,Pyaar Diwana Hota Hai,2002.0,6.6,Drama
629104,Aadhaar,2021.0,0.0,Drama
525170,Jan Pahchan,1950.0,7.0,Drama
447587,Bumbai Bird,2017.0,0.0,Drama
1086512,Angithee 2,2023.0,0.0,Drama
662698,Meri Zindagi Ek Agneepath,1998.0,0.0,Drama
591939,Paappi Devataa,1995.0,10.0,Drama
510404,Dil Juunglee,2018.0,7.0,Drama
642568,Kanpuriye,2019.0,0.0,Drama
580794,RX Suri,2015.0,0.0,Drama
161208,Saawan... The Love Season,2006.0,6.2,Romance
401765,Bhai Thakur,2000.0,0.0,Drama
307889,Ek Saal,1957.0,5.0,Drama
685112,Salma Pe Dil Aa Gaya,1997.0,0.0,Drama
641286,P Se Pyaar F Se Faraar,2019.0,10.0,Drama
1182714,Juliet 2,2023.0,0.0,Drama
519443,Dushman Zamana,1992.0,2.0,Drama
325889,Garam Masala,1972.0,0.0,Drama
319953,Jalte Badan,1973.0,0.0,Drama
727485,Nawab,2020.0,4.0,Drama
421703,Yugandhar,1993.0,0.0,Drama
464587,Dil Aur Deewaar,1978.0,0.0,Drama
847071,Daku Aur Mahatma,1977.0,0.0,Drama
743126,Captive,2020.0,0.0,Drama
911607,Lagan,1971.0,0.0,Drama
402083,Sautela Bhai,1962.0,0.0,Drama
532158,Pathar Ke Insan,1990.0,10.0,Drama
307499,Ashiana,1952.0,0.0,Drama
276853,Phir Tauba Tauba,2008.0,0.0,Drama
83595,The Test,1960.0,6.0,Drama
754762,Big Boss,1957.0,0.0,Drama
108384,Shandaar,1974.0,0.0,Drama
998207,Umeed,1989.0,0.0,Drama
411499,Badhti Ka Naam Dadhi,1974.0,0.0,Drama
1157370,Sameera,1981.0,0.0,Drama
581050,Uran Khatola,1955.0,0.0,Drama
579001,Who?,2005.0,8.8,Drama
307774,Aawaz,1956.0,0.0,Drama
1203975,Naina,2023.0,10.0,Drama
911638,Anpadh,1978.0,0.0,Drama
311383,Janam Janam,1988.0,0.0,Drama
1195453,Thokar,1953.0,0.0,Drama
1146132,Shanaya - An Unsolved Mystery,2023.0,0.0,Drama
542177,Dost,1989.0,0.0,Drama
304162,Aaya Toofan,1964.0,0.0,Drama
399014,The Jungle Book: The Legend of the Giant Claw,2016.0,0.0,Drama
938676,Aalaap,2012.0,0.0,Drama
423449,Shor Se Shuruaat,2016.0,5.0,Drama
232724,Return of Jewel Thief,1996.0,10.0,Drama
1069657,Superman,2023.0,0.0,Drama
783885,Meraa Ghar Mere Bacche,1985.0,0.0,Drama
540929,Dillagi,1966.0,0.0,Drama
1040595,Punishment,1972.0,0.0,Drama
574332,My Sister,1944.0,0.0,Drama
439341,The Karma Killings,2016.0,6.7,Drama
307937,Kaanch Ki Deewar,1986.0,10.0,Action
295615,Balwinder Singh Famous Ho Gaya,2014.0,0.0,Drama
96997,4 Times Lucky,2011.0,0.0,Drama
994835,Libaas,1988.0,0.0,Drama
339325,Chauranga,2016.0,6.3,Drama
322242,Noorjehan,1967.0,0.0,Drama
257391,Mahal,1949.0,5.5,Drama
840530,Mr. Sampat,1952.0,0.0,Drama
743234,Jay Vejay,1977.0,0.0,Drama
630725,Dholak,1951.0,0.0,Drama
591598,Bharosa,1963.0,0.0,Drama
514962,Kanyadaan,1968.0,0.0,Drama
304670,Ustadon Ke Ustad,1963.0,0.0,Drama
1100989,Paththar,1985.0,0.0,Drama
1092664,Aagaman,1982.0,0.0,Drama
819824,Paisa Yeh Paisa,1985.0,0.0,Drama
769899,Jeevan Naiya,1936.0,4.0,Drama
697975,Mehrban,1967.0,0.0,Drama
509879,Daasi,1981.0,0.0,Drama
505777,Union Leader,2017.0,7.1,Drama
437758,Coffee with D,2017.0,5.1,Drama
969783,Gopinath,1948.0,0.0,Drama
623560,Kathputli,1971.0,7.0,Drama
491478,Three and a Half,2018.0,3.3,Drama
405957,Family Pack,2011.0,5.0,Drama
496582,Maut Ki Haveli,2001.0,0.0,Drama
654801,Bombay Ka Chor,1962.0,10.0,Drama
420494,Basant,1942.0,6.0,Drama
352395,Naunihal,1967.0,9.0,Drama
988049,Mil Gayee Manzil Mujhe,1989.0,10.0,Drama
912384,Hafta Bandh,1991.0,1.0,Drama
586183,Bansi Birju,1972.0,6.0,Drama
418657,Ek Kunwari Ek Kunwara,1973.0,10.0,Action
258697,Sansar,1987.0,6.0,Drama
128631,Dalaal,1993.0,10.0,Drama
272532,Jaane Jigar,1998.0,10.0,Drama
302254,Raksha,1982.0,0.0,Drama
1068182,Purvanchal Diaries,2021.0,0.0,Drama
276129,Bollywood Evil Dead,2008.0,2.0,Drama
21232,Kal Kissne Dekha,2009.0,4.8,Drama
860409,Happy Birthday Mummyji,2021.0,0.0,Drama
858605,Rimi,2021.0,0.0,Drama
849460,The Successful Loosers,2021.0,0.0,Drama
307541,House No. 44,1955.0,0.0,Drama
53120,The Film Emotional Atyachar,2010.0,7.0,Drama
665776,Ashes to Idols,2021.0,0.0,Drama
618990,Aag Ke Sholay,1988.0,0.0,Drama
486471,Love and Shukla,2017.0,7.8,Romance
740221,Captain Vidyut,2020.0,0.0,Drama
611470,Pocket Gangsters,2015.0,0.0,Drama
592418,Chooriyan,2015.0,0.0,Drama
518954,Devata,1978.0,6.0,Drama
1184847,I Killed Bapu,2023.0,0.0,Drama
821902,Siyavar Ram,2020.0,0.0,Drama
642507,Mahan Karz,1989.0,0.0,Drama
876422,Khazanchi,1958.0,0.0,Drama
853611,Sur Taal,2020.0,0.0,Drama
737805,Samskara,2023.0,0.0,Drama
969781,Amar Prem,1948.0,0.0,Drama
736938,Special mutton curry,2020.0,0.0,Drama
343111,Aage Ki Soch,1988.0,2.8,Drama
407312,Shikari,2000.0,4.5,Drama
852975,Chhota Bheem: Journey to Petra,2011.0,0.0,Drama
724174,Railway Platform,1955.0,0.0,Drama
714874,Purush,2020.0,0.0,Drama
307690,The Nest,1977.0,6.5,Drama
702882,Court Martial,2020.0,0.0,Drama
338161,Paap Ko Jalaa Kar Raakh Kar Doonga,1988.0,0.0,Drama
630422,Aaj Ka M.L.A. Ram Avtar,1984.0,4.0,Drama
581928,Parking Closed,2019.0,0.0,Historical
1192869,Nirahua Hindustani 3,2018.0,0.0,Drama
819765,Himmat Aur Mehanat,1987.0,3.0,Drama
782000,Tell Me,2018.0,0.0,Drama
1139001,Pawan Raja,2017.0,0.0,Drama
790479,Jugnu,1947.0,0.0,Drama
615945,Have You Met You,2017.0,0.0,Drama
480619,Love at first sight,2008.0,0.0,Romance
307328,Darpan,1969.0,0.0,Drama
306336,Aaj Ki Awaz,1984.0,0.0,Drama
964390,Sheesh Mahal,1950.0,0.0,Drama
943514,Gopi Bhina,2017.0,0.0,Drama
919608,Kaali Topi Lal Rumaal,2000.0,0.0,Drama
589201,Bewajah,2017.0,0.0,Drama
276005,Purnima,1965.0,0.0,Drama
904789,Badla,1974.0,0.0,Drama
712534,Ganvesh,2015.0,0.0,Drama
647501,Anmol,1993.0,0.0,Drama
557858,Unees-Bees,1980.0,0.0,Drama
469322,Ravi,2015.0,0.0,Drama
464018,Geetaa Mera Naam,1974.0,0.0,Drama
441515,Bombay Talkies,2014.0,0.0,Drama
324344,Karar: The Deal,2014.0,0.0,Drama
309689,Bombay 405 Miles,1980.0,0.0,Drama
101154,Berozgaar,2010.0,6.5,Drama
83318,I Am Singh,2011.0,0.0,Drama
278203,Kuttipattalam,2011.0,0.0,Drama
117657,Bumboo,2012.0,0.0,Drama
560702,Kadakh,2019.0,5.6,Drama
1203100,Darasingh,1964.0,0.0,Drama
1165004,Delhi Durbar,1956.0,0.0,Drama
1164177,Nirdosh,1950.0,0.0,Drama
1004113,Johnny Walker,1957.0,0.0,Drama
969791,Valmiki,1946.0,0.0,Drama
936194,Naata,1955.0,0.0,Drama
931188,Char Paise,1955.0,0.0,Drama
900356,Shirin Farhad,1956.0,0.0,Drama
821786,Banana Brothers,2003.0,0.0,Drama
787069,Chitralekha,1941.0,0.0,Drama
744478,Shokhiyan,1951.0,0.0,Drama
715266,Basant,1960.0,0.0,Drama
683185,Oonch Neech Beech,1989.0,0.0,Drama
500066,Darinda,2005.0,0.0,Drama
420829,Vachan,1955.0,0.0,Drama
402207,Bond,1956.0,0.0,Drama
308089,Jahan Pyar Miley,1969.0,0.0,Drama
306359,Chhote Nawab,1961.0,0.0,Drama
306358,Phagun,1958.0,0.0,Drama
304256,Kinare Kinare,1963.0,0.0,Drama
304062,24 Ghante,1958.0,0.0,Drama
300916,Samrat Chandragupt,1958.0,0.0,Drama
168155,Beti Bete,1964.0,0.0,Drama
1171154,Baap,2023.0,0.0,Drama
1166865,Shabbash Daddy,1979.0,0.0,Drama
1137703,Beach,2023.0,0.0,Drama
1099988,Badi Bahen,1993.0,0.0,Drama
1095856,Pachhattar Ka Chhora,2023.0,0.0,Drama
1093482,Section 84,2023.0,0.0,Drama
1072693,Phir Aayi Hasseen Dillruba,2023.0,0.0,Drama
994287,Sarfarosh,1985.0,0.0,Drama
991196,Do Jhoot,1975.0,0.0,Drama
957328,Swatantra Veer Savarkar,2023.0,0.0,Drama
945396,Bedhadak,2023.0,0.0,Drama
911771,The Marriage of Tulsi,1971.0,0.0,Drama
833800,Agar... If,1977.0,0.0,Drama
794098,Pita,1991.0,0.0,Drama
769597,Ustadi Ustad Se,1982.0,0.0,Drama
742911,Arjun Pandit,1976.0,0.0,Drama
737433,Bole Chudiyan,2023.0,0.0,Drama
690480,Little Baby,2023.0,0.0,Drama
673369,Muqaddar,1978.0,0.0,Drama
587432,Naya Daur,1975.0,0.0,Drama
557187,Do Matwale,1991.0,0.0,Drama
553113,Kuch Khoyi Khoyi Baatein,2023.0,0.0,Drama
509698,Bachpan,1970.0,0.0,Drama
499241,Karm Yodha,1992.0,0.0,Drama
463318,Jawaani,1984.0,0.0,Drama
410241,Bin Phere Hum Tere,1979.0,0.0,Drama
309147,Jiyo To Aise Jiyo,1981.0,0.0,Drama
306076,Haisiyat,1984.0,0.0,Drama
304676,Veeru Dada,1990.0,0.0,Drama
273111,The Light of the World,1931.0,0.0,Drama
82678,Cycle Kick,2011.0,7.0,Drama
215335,Raja Ki Ayegi Baraat,1997.0,6.0,Drama
671626,Ouch,2016.0,4.8,Drama
300717,Aakraman,1975.0,4.0,Drama
487392,Dhoop,2003.0,4.0,Drama
609244,Anu Menon: Wonder Menon,2019.0,6.0,Drama
1209220,Two Zero One Four,2024.0,0.0,Drama
1045194,Lights! Camera! Murder!,2021.0,8.0,Drama
158397,?: A Question Mark,2012.0,5.4,Drama
468255,Raag Desh,2017.0,7.7,Drama
1187058,Munjhya,2024.0,0.0,Drama
307609,Prince,1969.0,5.0,Drama
571273,Ishqeria,2018.0,5.3,Drama
97335,Bullet,1976.0,4.0,Drama
943443,Ribbons for Peace,1998.0,0.0,Drama
81267,Corrode,2011.0,0.0,Drama
318560,Do Ankhen Barah Hath,1997.0,0.0,Drama
213183,Talash,1969.0,0.0,Drama
128567,Jaadugar,1989.0,3.8,Drama
66649,Teen Thay Bhai,2011.0,3.7,Drama
79407,Loot,2011.0,4.8,Drama
787538,Maarrich,2022.0,10.0,Drama
879568,The Desire: A Journey of a Woman,2011.0,0.0,Drama
509516,Khushiyaan,2011.0,7.5,Drama
456558,Dear Maya,2017.0,6.5,Drama
1117948,Money Back Guarantee,2014.0,0.0,Drama
955664,Jaspreet Singh: Koi Load Nahi,2022.0,5.7,Drama
627964,Apne Dam Par,1996.0,0.0,Drama
1083590,Auron Mein Kahan Dum Tha,2024.0,0.0,Drama
183586,Katha,1983.0,6.0,Drama
547026,FryDay,2018.0,6.5,Drama
128772,Siddheshwari,1990.0,5.8,Action
580371,Hotel Milan,2018.0,2.0,Drama
304569,Deewaangee,1976.0,0.0,Drama
682893,Moksh To Maya,2019.0,5.0,Drama
539009,Teesra Kaun?,1994.0,7.5,Drama
484914,Ram Ratan,2017.0,6.0,Drama
312007,Hum Do Hamare Do,1984.0,0.0,Drama
305339,Raavan,1984.0,0.0,Drama
896590,Amba,1990.0,0.0,Drama
634134,Chupp,1997.0,5.7,Drama
143953,The Light of Asia,1925.0,6.3,Drama
580640,2016 the End,2017.0,7.5,Drama
170645,Hera Pheri,1976.0,5.9,Drama
786561,Aasmaan Se Gira,1992.0,0.0,Drama
539942,Tikli and Laxmi Bomb,2017.0,8.4,Drama
1010385,Siya,2022.0,6.5,Drama
241156,Kudrat Ka Kanoon,1987.0,10.0,Drama
65951,Kucch Luv Jaisaa,2011.0,4.9,Drama
325555,Loafer,1996.0,4.3,Drama
270567,Children of War,2014.0,4.7,Action
306134,Ayee Milan Ki Bela,1964.0,6.0,Drama
451007,Blue Mountains,2017.0,4.3,Drama
159630,Holi,1984.0,5.8,Drama
618996,Salaakhen,1998.0,6.0,Drama
306148,Dil Ne Pukara,1967.0,7.0,Drama
301087,Woh Tera Naam Tha,2003.0,7.5,Drama
244320,Chor Chor Super Chor,2013.0,8.0,Drama
272222,Kudiyon Ka hai Zamaana,2006.0,0.0,Drama
173720,Junoon,1978.0,5.2,Drama
750494,Lata,2020.0,5.2,Drama
308304,Sachaai,1969.0,0.0,Drama
345986,Johar Mehmood in Hong Kong,1971.0,9.0,Drama
264186,Dekh Tamasha Dekh,2014.0,6.3,Drama
496038,Chhuri,2017.0,6.0,Drama
552097,Naukri,1978.0,5.0,Drama
509702,Ujala Hi Ujala,1974.0,0.0,Drama
568215,Meri Lalkaar,1990.0,0.0,Drama
988988,Judaa Hoke Bhi,2022.0,7.0,Drama
633223,Shubh Kaamna,1983.0,0.0,Drama
912013,Rakta Bandhan,1984.0,0.0,Drama
860526,Gunahon Ka Faisla,1988.0,0.0,Drama
806516,1232 KMs,2021.0,8.8,Drama
209927,Saaz,1997.0,1.0,Drama
154027,Future to Bright Hai Ji,2012.0,7.0,Drama
88867,Ru-Ba-Ru: For Now & Forever,2008.0,6.5,Drama
1073074,Mystery of Tattoo,2023.0,0.0,Drama
408817,Barefoot to Goa,2015.0,5.0,Drama
302705,Aaj Ka Goonda Raaj,1992.0,2.5,Drama
20299,Go,2007.0,7.0,Drama
356773,Miss Tanakpur Haazir Ho,2015.0,6.0,Drama
636952,Waaris,1988.0,10.0,Drama
25020,Chori Chori,2003.0,6.3,Drama
1063371,Nocturnal Burger,2023.0,0.0,Drama
424248,Death of Kamla,1989.0,8.0,Drama
96158,Chala Murari Hero Banne,1977.0,0.0,Drama
1184551,Berlin,2023.0,0.0,Drama
604062,Azaad Desh Ke Gulam,1990.0,7.0,Drama
324971,Khud-Daar,1982.0,7.0,Drama
859670,12x12 Untitled,2021.0,0.0,Drama
535372,Angrezi Mein Kehte Hain,2018.0,5.9,Drama
302939,Eena Meena Deeka,1994.0,6.5,Drama
1208588,Kadhale Kadhale,2024.0,0.0,Drama
349178,Say Yes to Love,2012.0,0.0,Romance
326226,AK 47,2004.0,5.0,Drama
866301,Stand-Up Shorts,2021.0,5.0,Drama
361911,Yaara Silly Silly,2015.0,6.0,Drama
196312,Hum Hai Raahi CAR Ke,2013.0,7.5,Drama
809477,Jaaneman,1976.0,0.0,Drama
555476,Jio Pagla,2017.0,6.5,Drama
274686,Asmaan Se Ooncha,1989.0,3.0,Drama
670643,Param Dharam,1987.0,10.0,Drama
462352,Deha,2007.0,7.2,Drama
916355,Ustadon Ke Ustad,1998.0,10.0,Drama
671539,Happy Hardy And Heer,2020.0,2.0,Drama
168117,Gangoobai,2013.0,7.5,Drama
414109,Toba Tek Singh,2018.0,7.0,Drama
1218602,Sarzameen,2023.0,0.0,Drama
403513,Missing on a Weekend,2016.0,6.0,Drama
138896,Gambler,1995.0,7.4,Drama
85776,Jo Hum Chahein,2011.0,2.0,Drama
1186128,Rat in the Kitchen,2023.0,8.0,Drama
55274,Prem Kaa Game,2010.0,0.0,Drama
619078,Apradhi,1992.0,6.0,Drama
386449,Ittefaq,2001.0,0.0,Drama
482900,Zoo,2018.0,7.0,Drama
435203,Team: The Force,2009.0,4.5,Drama
164284,Anand Math,1952.0,6.5,Drama
54510,Gunga Jumna,1961.0,5.5,Drama
32974,A One Night Stand,2009.0,6.0,Drama
446688,Jo Bole So Nihaal,2005.0,3.0,Drama
922194,I Am Zero,2019.0,0.0,Drama
682644,A Dot Com Mom,2016.0,6.0,Drama
521725,Paapi,1953.0,10.0,Drama
307883,Milap,1955.0,4.0,Drama
856178,Scorned,2020.0,0.0,Drama
