movies id,title,year,rating,genre,movie_age,age_group,age_New,age_Modern,age_Classic
82945,Mummy Punjabi,2011.0,6.0,Drama,14.0,Modern,False,True,False
238547,Utsav,1984.0,4.8,Drama,41.0,Classic,False,False,True
458939,Lal Baadshah,1999.0,6.2,Drama,26.0,Classic,False,False,True
103931,Duvidha,1973.0,7.1,Drama,52.0,Classic,False,False,True
545273,Helicopter Eela,2018.0,6.3,Drama,7.0,Modern,False,True,False
254418,Shaadi Ke Side Effects,2014.0,5.5,Drama,11.0,Modern,False,True,False
161221,Chal Mere Bhai,2000.0,5.2,Drama,25.0,Classic,False,False,True
44248,Aisha,2010.0,5.2,Drama,15.0,Modern,False,True,False
135199,Ek Hasina Thi,2004.0,6.4,Drama,21.0,Classic,False,False,True
21625,Gulaal,2009.0,6.5,Drama,16.0,Modern,False,True,False
473052,Jeeva,1986.0,0.0,Drama,39.0,Classic,False,False,True
420491,Anhonee,1952.0,6.3,Drama,73.0,Classic,False,False,True
232492,Sachaa Jhutha,1970.0,6.7,Drama,55.0,Classic,False,False,True
66702,Dil Ne Jise Apna Kahaa,2004.0,5.3,Drama,21.0,Classic,False,False,True
20563,Heroes,2008.0,6.2,Drama,17.0,Modern,False,True,False
301687,Tango Charlie,2005.0,6.4,Drama,20.0,Modern,False,True,False
942411,Mrs.,2023.0,0.0,Drama,2.0,New,True,False,False
334397,Aetbaar,2004.0,4.1,Drama,21.0,Classic,False,False,True
118032,Ferrari Ki Sawaari,2012.0,6.0,Drama,13.0,Modern,False,True,False
1169516,Welcome to the Jungle,2024.0,0.0,Drama,1.0,New,True,False,False
599598,India's Most Wanted,2019.0,5.0,Drama,6.0,Modern,False,True,False
252053,Yaariyan,2014.0,3.3,Drama,11.0,Modern,False,True,False
20293,Shortkut - The Con Is On,2009.0,4.2,Drama,16.0,Modern,False,True,False
605452,Kissebaaz,2019.0,3.5,Drama,6.0,Modern,False,True,False
54892,Ramayana: The Epic,2010.0,6.3,Drama,15.0,Modern,False,True,False
41901,Ishq Vishk,2003.0,5.9,Drama,22.0,Classic,False,False,True
556907,Baazaar,2018.0,6.0,Drama,7.0,Modern,False,True,False
46622,Khatta Meetha,1978.0,6.6,Drama,47.0,Classic,False,False,True
192675,Eklavya: The Royal Guard,2007.0,6.6,Drama,18.0,Modern,False,True,False
679024,Toofaan,2021.0,4.9,Drama,4.0,New,True,False,False
404414,Khallas: The Beginning of End,2007.0,0.0,Drama,18.0,Modern,False,True,False
391766,Do Lafzon Ki Kahani,2016.0,7.2,Drama,9.0,Modern,False,True,False
475250,Omertà,2018.0,7.7,Drama,7.0,Modern,False,True,False
211275,Kachche Dhaage,1999.0,5.9,Drama,26.0,Classic,False,False,True
897515,Chhatriwali,2023.0,5.4,Drama,2.0,New,True,False,False
621003,Laal Kaptaan,2019.0,7.1,Drama,6.0,Modern,False,True,False
71562,I Am Kalam,2010.0,7.3,Drama,15.0,Modern,False,True,False
20290,Luck,2009.0,4.8,Drama,16.0,Modern,False,True,False
81782,Kurukshetra,2000.0,6.4,Drama,25.0,Classic,False,False,True
21822,Yeh Mera India,2009.0,8.0,Drama,16.0,Modern,False,True,False
103048,China Gate,1998.0,6.6,Drama,27.0,Classic,False,False,True
353952,Calendar Girls,2015.0,5.7,Drama,10.0,Modern,False,True,False
165404,Humraaz,2002.0,6.3,Drama,23.0,Classic,False,False,True
75217,Hamara Dil Aapke Paas Hai,2000.0,5.3,Drama,25.0,Classic,False,False,True
38257,Kushti,2010.0,3.5,Drama,15.0,Modern,False,True,False
22241,Firaaq,2009.0,6.3,Drama,16.0,Modern,False,True,False
96147,Aankhen,1993.0,5.6,Drama,32.0,Classic,False,False,True
455004,Shimla Mirchi,2020.0,0.0,Drama,5.0,New,True,False,False
109028,Mohra,1994.0,6.4,Drama,31.0,Classic,False,False,True
84096,Maine Gandhi Ko Nahin Mara,2005.0,7.0,Drama,20.0,Modern,False,True,False
361866,Rudraksh,2004.0,3.9,Drama,21.0,Classic,False,False,True
1021400,Dulhe Raja,2024.0,0.0,Drama,1.0,New,True,False,False
168498,The Burning Train,1980.0,6.4,Drama,45.0,Classic,False,False,True
161459,Maidan-E-Jung,1995.0,7.0,Drama,30.0,Classic,False,False,True
161436,Khiladi,1992.0,6.0,Drama,33.0,Classic,False,False,True
870387,Sharmaji Namkeen,2022.0,6.8,Drama,3.0,New,True,False,False
85053,Jannat 2,2012.0,6.3,Drama,13.0,Modern,False,True,False
463001,Aag,1994.0,4.0,Drama,31.0,Classic,False,False,True
51615,Namak Halaal,1982.0,6.5,Drama,43.0,Classic,False,False,True
71315,Jaane Kahan Se Aayi Hai,2010.0,4.7,Drama,15.0,Modern,False,True,False
471892,Shubh Mangal Saavdhan,2017.0,6.5,Drama,8.0,Modern,False,True,False
804005,Silence... Can You Hear It?,2021.0,6.2,Drama,4.0,New,True,False,False
856193,Hello Doctor,2020.0,0.0,Drama,5.0,New,True,False,False
433718,Fun2shh... Dudes in the 10th Century,2003.0,3.5,Drama,22.0,Classic,False,False,True
161175,Yeh Lamhe Judaai Ke,2004.0,6.8,Drama,21.0,Classic,False,False,True
42323,Tere Bin Laden,2010.0,6.4,Drama,15.0,Modern,False,True,False
774806,Toolsidas Junior,2022.0,7.5,Drama,3.0,New,True,False,False
213187,Naukar Biwi Ka,1983.0,0.0,Drama,42.0,Classic,False,False,True
455432,Sanam,1997.0,1.0,Drama,28.0,Classic,False,False,True
496318,Krrish 4,2023.0,0.0,Drama,2.0,New,True,False,False
393255,Mahaanta,1997.0,8.0,Drama,28.0,Classic,False,False,True
63467,I Am,2011.0,6.5,Drama,14.0,Modern,False,True,False
165065,Kuch Khatti Kuch Meethi,2001.0,6.3,Drama,24.0,Classic,False,False,True
78827,Deewangee,2002.0,6.4,Drama,23.0,Classic,False,False,True
303335,Kanoon,1994.0,4.0,Drama,31.0,Classic,False,False,True
343983,Aadmi Khilona Hai,1993.0,10.0,Drama,32.0,Classic,False,False,True
134841,Makdee,2002.0,6.7,Drama,23.0,Classic,False,False,True
1187054,Sajini Shinde Ka Viral Video,2023.0,2.0,Drama,2.0,New,True,False,False
339367,Hamari Adhuri Kahani,2015.0,6.3,Drama,10.0,Modern,False,True,False
523278,Saand Ki Aankh,2019.0,7.1,Drama,6.0,Modern,False,True,False
108141,Rajnigandha,1974.0,5.5,Drama,51.0,Classic,False,False,True
1185638,Farrey,2023.0,2.0,Drama,2.0,New,True,False,False
682838,O Pushpa I Hate Tears,2020.0,10.0,Drama,5.0,New,True,False,False
304079,Babu,1985.0,6.5,Drama,40.0,Classic,False,False,True
297016,Rajaji,1999.0,5.7,Drama,26.0,Classic,False,False,True
213565,Arjun Pandit,1999.0,5.6,Drama,26.0,Classic,False,False,True
367714,Aan Baan,1972.0,0.0,Drama,53.0,Classic,False,False,True
56534,Knock Out,2010.0,7.0,Drama,15.0,Modern,False,True,False
242313,Hulchul,1971.0,4.8,Drama,54.0,Classic,False,False,True
255580,Total Siyapaa,2014.0,4.4,Drama,11.0,Modern,False,True,False
748457,Bahut Hua Sammaan,2020.0,6.6,Drama,5.0,New,True,False,False
597190,Joshilaay,1989.0,5.5,Drama,36.0,Classic,False,False,True
1205293,Anubhooti... at Metaphysical World,2023.0,0.0,Drama,2.0,New,True,False,False
101820,Junoon,1992.0,5.3,Drama,33.0,Classic,False,False,True
470641,Mukkabaaz,2018.0,7.6,Drama,7.0,Modern,False,True,False
118632,Ghatak,1996.0,7.0,Drama,29.0,Classic,False,False,True
103865,Mera Gaon Mera Desh,1971.0,6.0,Drama,54.0,Classic,False,False,True
14468,Ek Chalis Ki Last Local,2007.0,6.3,Drama,18.0,Modern,False,True,False
78819,Bhumika,1977.0,6.2,Drama,48.0,Classic,False,False,True
776303,Kaagaz,2021.0,6.7,Drama,4.0,New,True,False,False
261421,The Cloud Door,1994.0,5.1,Drama,31.0,Classic,False,False,True
241174,Jaani Dushman,1979.0,6.0,Drama,46.0,Classic,False,False,True
423822,Deadline: Sirf 24 Ghante,2006.0,4.6,Drama,19.0,Modern,False,True,False
526090,Mulk,2018.0,6.9,Drama,7.0,Modern,False,True,False
225635,Dosti: Friends Forever,2005.0,5.0,Drama,20.0,Modern,False,True,False
711643,Chhorii,2021.0,6.3,Drama,4.0,New,True,False,False
292830,Creature 3D,2014.0,3.5,Drama,11.0,Modern,False,True,False
236007,Naksha,2006.0,4.1,Drama,19.0,Modern,False,True,False
316812,Main Aisa Hi Hoon,2005.0,4.1,Drama,20.0,Modern,False,True,False
81253,Prem Rog,1982.0,7.3,Drama,43.0,Classic,False,False,True
383281,Raju Chacha,2000.0,6.0,Drama,25.0,Classic,False,False,True
652049,Chintu Ka Birthday,2020.0,7.6,Drama,5.0,New,True,False,False
542460,Pataakha,2018.0,6.9,Drama,7.0,Modern,False,True,False
476661,Sunny,1984.0,6.3,Drama,41.0,Classic,False,False,True
277608,Naqaab,2007.0,4.5,Drama,18.0,Modern,False,True,False
104565,Khoon Aur Paani,1981.0,4.0,Drama,44.0,Classic,False,False,True
256095,One by Two,2014.0,4.5,Drama,11.0,Modern,False,True,False
82575,Indian,2001.0,5.2,Drama,24.0,Classic,False,False,True
20092,Corporate,2006.0,6.5,Drama,19.0,Modern,False,True,False
798159,Hum Do Hamare Do,2021.0,5.7,Drama,4.0,New,True,False,False
166027,Fida,2004.0,5.3,Drama,21.0,Classic,False,False,True
216969,Sohni Mahiwal,1984.0,5.8,Drama,41.0,Classic,False,False,True
355279,All Is Well,2015.0,5.6,Drama,10.0,Modern,False,True,False
297019,The Shaukeens,2014.0,4.6,Drama,11.0,Modern,False,True,False
109001,Shiva,1990.0,6.5,Drama,35.0,Classic,False,False,True
460123,Mirror Game,2017.0,5.3,Drama,8.0,Modern,False,True,False
170859,Daag,1973.0,0.0,Drama,52.0,Classic,False,False,True
217745,Dil Maange More!!!,2004.0,4.6,Drama,21.0,Classic,False,False,True
189542,Jayantabhai Ki Luv Story,2013.0,4.4,Drama,12.0,Modern,False,True,False
20769,Chandni Bar,2001.0,6.7,Drama,24.0,Classic,False,False,True
37460,Raavan,2010.0,4.6,Drama,15.0,Modern,False,True,False
1112552,Kennedy,2023.0,7.5,Drama,2.0,New,True,False,False
310123,Zid,2014.0,4.5,Drama,11.0,Modern,False,True,False
117356,Musafir,2004.0,5.6,Drama,21.0,Classic,False,False,True
277751,Maine Dil Tujhko Diya,2002.0,5.3,Drama,23.0,Classic,False,False,True
453989,Aashiqui 3,2023.0,0.0,Drama,2.0,New,True,False,False
101747,Chori Mera Kaam,1975.0,5.2,Drama,50.0,Classic,False,False,True
357133,Daag: The Fire,1999.0,5.6,Drama,26.0,Classic,False,False,True
325389,Rahasya,2015.0,7.2,Drama,10.0,Modern,False,True,False
508287,Veerey Ki Wedding,2018.0,4.4,Drama,7.0,Modern,False,True,False
300712,5 Rifles,1974.0,7.0,Drama,51.0,Classic,False,False,True
60730,Khubsoorat,1980.0,6.3,Drama,45.0,Classic,False,False,True
542187,Sagar Sangam,1988.0,9.5,Drama,37.0,Classic,False,False,True
84877,Jodi Breakers,2012.0,5.5,Drama,13.0,Modern,False,True,False
535110,Samundar,1986.0,8.0,Drama,39.0,Classic,False,False,True
299692,Super Nani,2014.0,7.3,Drama,11.0,Modern,False,True,False
1002082,Babli Bouncer,2022.0,6.0,Drama,3.0,New,True,False,False
64743,Chalti Ka Naam Gaadi,1958.0,5.5,Drama,67.0,Classic,False,False,True
109907,Hate Story,2012.0,5.3,Drama,13.0,Modern,False,True,False
534139,Go Goa Gone 2,2023.0,0.0,Drama,2.0,New,True,False,False
1201015,Madgaon Express,2023.0,0.0,Drama,2.0,New,True,False,False
207901,Dayavan,1988.0,7.5,Drama,37.0,Classic,False,False,True
268305,Zindagi Ek Juaa,1992.0,6.0,Drama,33.0,Classic,False,False,True
1103937,Operation Mayfair,2023.0,4.0,Drama,2.0,New,True,False,False
39347,Hello Brother,1999.0,5.5,Drama,26.0,Classic,False,False,True
304157,Yaar Gaddar,1994.0,6.0,Drama,31.0,Classic,False,False,True
464515,Qila,1998.0,6.0,Drama,27.0,Classic,False,False,True
75746,Hum Tum Shabana,2011.0,4.0,Drama,14.0,Modern,False,True,False
768466,Janhit Mein Jaari,2022.0,6.8,Drama,3.0,New,True,False,False
683193,Clerk,1989.0,1.0,Drama,36.0,Classic,False,False,True
20687,Teree Sang: A Kidult Love Story,2009.0,7.2,Romance,16.0,Modern,False,True,False
301671,Shaitani Ilaaka,1990.0,0.0,Drama,35.0,Classic,False,False,True
317039,Hathyar,2002.0,5.0,Drama,23.0,Classic,False,False,True
683395,Virgin Bhanupriya,2020.0,0.0,Drama,5.0,New,True,False,False
78701,Kisna,2005.0,7.4,Drama,20.0,Modern,False,True,False
97449,Khamoshi: The Musical,1996.0,6.7,Drama,29.0,Classic,False,False,True
161433,Suhaag,1979.0,5.8,Drama,46.0,Classic,False,False,True
165016,Aflatoon,1997.0,4.4,Drama,28.0,Classic,False,False,True
146003,Rush,2012.0,4.8,Drama,13.0,Modern,False,True,False
15411,Bheja Fry,2007.0,6.6,Drama,18.0,Modern,False,True,False
138370,Luv Shuv Tey Chicken Khurana,2012.0,6.3,Drama,13.0,Modern,False,True,False
165066,Dil Kya Kare,1999.0,6.0,Drama,26.0,Classic,False,False,True
936229,Shastry Virudh Shastry,2023.0,0.0,Drama,2.0,New,True,False,False
71304,Sharaabi,1984.0,6.5,Drama,41.0,Classic,False,False,True
158807,Chalo Ishq Ladaaye,2002.0,4.7,Drama,23.0,Classic,False,False,True
101783,Zameen,2003.0,6.3,Drama,22.0,Classic,False,False,True
20832,Krazzy 4,2008.0,4.8,Drama,17.0,Modern,False,True,False
605456,Taish,2020.0,6.6,Drama,5.0,New,True,False,False
121473,Anita,1967.0,0.0,Drama,58.0,Classic,False,False,True
656566,Amit Tandon: Family Tandoncies,2020.0,5.5,Drama,5.0,New,True,False,False
131156,Raja Jani,1972.0,6.5,Drama,53.0,Classic,False,False,True
589291,PM Narendra Modi,2019.0,4.7,Drama,6.0,Modern,False,True,False
589469,377 Ab Normal,2019.0,6.0,Drama,6.0,Modern,False,True,False
151042,I.D.,2012.0,6.3,Drama,13.0,Modern,False,True,False
35708,Tum Milo Toh Sahi,2010.0,5.7,Drama,15.0,Modern,False,True,False
302450,Betaabi,1997.0,10.0,Drama,28.0,Classic,False,False,True
314865,Cheekh,1985.0,0.0,Drama,40.0,Classic,False,False,True
21571,Mithya,2008.0,6.3,Drama,17.0,Modern,False,True,False
73259,Armaan,2003.0,5.2,Drama,22.0,Classic,False,False,True
230431,Thanedaar,1990.0,6.3,Drama,35.0,Classic,False,False,True
54969,Daud,1997.0,5.3,Drama,28.0,Classic,False,False,True
155949,Aap Ki Khatir,2006.0,5.0,Drama,19.0,Modern,False,True,False
1144071,Ek Anjaan Rishtey Ka Guilt 2,2022.0,0.0,Drama,3.0,New,True,False,False
72568,Ek Ladka Ek Ladki,1992.0,7.1,Drama,33.0,Classic,False,False,True
345426,Khushi,2003.0,5.3,Drama,22.0,Classic,False,False,True
318898,Alone,2015.0,4.8,Drama,10.0,Modern,False,True,False
23275,Do Knot Disturb,2009.0,3.4,Drama,16.0,Modern,False,True,False
111057,Gattu,2011.0,6.5,Drama,14.0,Modern,False,True,False
939423,Afwaah,2023.0,5.9,Drama,2.0,New,True,False,False
21557,A Thousand Desires Like These,2003.0,7.1,Drama,22.0,Classic,False,False,True
324218,Aksar,2006.0,4.4,Drama,19.0,Modern,False,True,False
45667,Yeh Vaada Raha,1982.0,6.2,Drama,43.0,Classic,False,False,True
306165,Mela,1948.0,0.0,Drama,77.0,Classic,False,False,True
598048,Yours Truly,2018.0,8.3,Drama,7.0,Modern,False,True,False
638665,Eeb Allay Ooo!,2020.0,7.6,Drama,5.0,New,True,False,False
72127,Ram Lakhan,1989.0,7.0,Drama,36.0,Classic,False,False,True
328931,Coffee Bloom,2015.0,0.0,Drama,10.0,Modern,False,True,False
323030,Khamoshiyan,2015.0,4.3,Drama,10.0,Modern,False,True,False
275784,Solva Saal,1958.0,6.0,Drama,67.0,Classic,False,False,True
180761,Muqaddar Ka Faisla,1987.0,7.0,Drama,38.0,Classic,False,False,True
426785,Tum Bin 2,2016.0,7.0,Drama,9.0,Modern,False,True,False
590403,Love Aaj Kal,2020.0,5.5,Romance,5.0,New,True,False,False
543932,Kasam,1988.0,0.0,Drama,37.0,Classic,False,False,True
270916,Gardish,1993.0,7.7,Drama,32.0,Classic,False,False,True
65956,I See You,2006.0,5.8,Drama,19.0,Modern,False,True,False
223091,Mard,1985.0,5.7,Drama,40.0,Classic,False,False,True
278533,Anari No. 1,1999.0,5.6,Drama,26.0,Classic,False,False,True
48390,Gangaa Jamunaa Saraswathi,1988.0,6.3,Drama,37.0,Classic,False,False,True
645370,Bypass Road,2019.0,5.3,Drama,6.0,Modern,False,True,False
311445,Muskaan,2004.0,8.0,Drama,21.0,Classic,False,False,True
984092,The Great Indian Family,2023.0,4.3,Drama,2.0,New,True,False,False
795589,Khichdi 2,2021.0,0.0,Drama,4.0,New,True,False,False
362296,Mere Jeevan Saathi,1972.0,7.5,Drama,53.0,Classic,False,False,True
20507,Agyaat,2009.0,3.4,Drama,16.0,Modern,False,True,False
551745,Mere Pyare Prime Minister,2019.0,6.4,Drama,6.0,Modern,False,True,False
46413,Mumbai Matinee,2003.0,4.0,Drama,22.0,Classic,False,False,True
452967,Baaki Itihaas,2017.0,6.0,Drama,8.0,Modern,False,True,False
13123,Aamir,2008.0,6.7,Drama,17.0,Modern,False,True,False
118133,Ijaazat,1987.0,7.3,Drama,38.0,Classic,False,False,True
608062,Hawalaat,1987.0,10.0,Drama,38.0,Classic,False,False,True
139474,Julie,2004.0,4.6,Drama,21.0,Classic,False,False,True
226008,Michael,2011.0,5.5,Drama,14.0,Modern,False,True,False
850180,Lost,2023.0,5.0,Drama,2.0,New,True,False,False
559082,Lovefucked,2018.0,4.8,Romance,7.0,Modern,False,True,False
65804,Mr. Natwarlal,1979.0,6.3,Action,46.0,Classic,False,False,True
69775,Murder 2,2011.0,5.7,Drama,14.0,Modern,False,True,False
60389,Bawarchi,1972.0,6.8,Action,53.0,Classic,False,False,True
331295,Gair Kanooni,1989.0,3.0,Drama,36.0,Classic,False,False,True
142631,Love Ke Liye Kuch Bhi Karega,2001.0,5.9,Romance,24.0,Classic,False,False,True
316900,Roy,2015.0,5.0,Drama,10.0,Modern,False,True,False
403790,Warrior Savitri,2016.0,2.5,Action,9.0,Modern,False,True,False
39218,"Main, Meri Patni Aur Woh",2005.0,5.8,Drama,20.0,Modern,False,True,False
215322,Rishtey,2002.0,5.6,Drama,23.0,Classic,False,False,True
32295,Khal Nayak,1993.0,6.9,Drama,32.0,Classic,False,False,True
455549,The Wishing Tree,2017.0,5.3,Drama,8.0,Modern,False,True,False
463317,Barood,1998.0,7.3,Drama,27.0,Classic,False,False,True
194522,Monsoon Shootout,2017.0,6.5,Drama,8.0,Modern,False,True,False
455574,Naseeb Apna Apna,1986.0,6.3,Drama,39.0,Classic,False,False,True
593214,Blank,2019.0,6.8,Drama,6.0,Modern,False,True,False
161396,Sanam Bewafa,1991.0,5.3,Drama,34.0,Classic,False,False,True
120101,Kyaa Super Kool Hain Hum,2012.0,4.9,Drama,13.0,Modern,False,True,False
284614,Mrigayaa,1976.0,6.0,Drama,49.0,Classic,False,False,True
249514,Heeralaal Pannalaal,1978.0,5.0,Drama,47.0,Classic,False,False,True
161406,Chandra Mukhi,1993.0,5.5,Drama,32.0,Classic,False,False,True
52860,Hum Aapke Dil Mein Rehte Hain,1999.0,5.7,Drama,26.0,Classic,False,False,True
579396,Karobaar,2000.0,7.0,Drama,25.0,Classic,False,False,True
261017,Baap Re Baap,1955.0,0.0,Drama,70.0,Classic,False,False,True
46381,Buddha Mar Gaya,2007.0,3.3,Drama,18.0,Modern,False,True,False
1021166,Code Name: Tiranga,2022.0,4.4,Drama,3.0,New,True,False,False
51728,Crook,2010.0,5.1,Drama,15.0,Modern,False,True,False
161468,Inkaar,2013.0,5.4,Drama,12.0,Modern,False,True,False
238408,Singh Saab the Great,2013.0,5.0,Drama,12.0,Modern,False,True,False
474084,Aakhri Adaalat,1988.0,5.0,Drama,37.0,Classic,False,False,True
309867,Zed Plus,2014.0,7.3,Drama,11.0,Modern,False,True,False
132338,Saaransh,1984.0,7.3,Drama,41.0,Classic,False,False,True
455272,Zubaan,2016.0,7.0,Drama,9.0,Modern,False,True,False
1081726,Bheed,2023.0,5.9,Drama,2.0,New,True,False,False
46370,Anwar,2007.0,5.4,Action,18.0,Modern,False,True,False
44059,Baton Baton Mein,1979.0,6.1,Drama,46.0,Classic,False,False,True
232728,Takkar,1995.0,4.0,Drama,30.0,Classic,False,False,True
881983,Salaam Venky,2022.0,7.0,Drama,3.0,New,True,False,False
64879,Lamhe,1991.0,6.5,Drama,34.0,Classic,False,False,True
19668,Jai Veeru,2009.0,5.7,Drama,16.0,Modern,False,True,False
55212,Tumko Na Bhool Paayenge,2002.0,6.3,Drama,23.0,Classic,False,False,True
435199,Sanam Teri Kasam,2009.0,7.0,Drama,16.0,Modern,False,True,False
16894,Akele Hum Akele Tum,1995.0,6.6,Drama,30.0,Classic,False,False,True
117096,Ab Ke Baras,2002.0,5.0,Drama,23.0,Classic,False,False,True
232708,Aarzoo,1999.0,6.3,Drama,26.0,Classic,False,False,True
241490,Pehchaan,1993.0,4.5,Drama,32.0,Classic,False,False,True
116887,Chhalia,1960.0,5.0,Drama,65.0,Classic,False,False,True
33460,Sehar,2005.0,7.0,Drama,20.0,Modern,False,True,False
347951,Trinetra,1991.0,10.0,Drama,34.0,Classic,False,False,True
725311,Pareeksha,2020.0,7.1,Drama,5.0,New,True,False,False
364525,Kshatriya,1993.0,5.0,Drama,32.0,Classic,False,False,True
221026,"Suddenly, One Day",1989.0,6.7,Drama,36.0,Classic,False,False,True
21263,Life Partner,2009.0,4.4,Drama,16.0,Modern,False,True,False
407825,Chudail Story,2016.0,5.0,Drama,9.0,Modern,False,True,False
54814,Hum Hain Rahi Pyar Ke,1993.0,7.1,Drama,32.0,Classic,False,False,True
1009723,Middle Class Love,2022.0,5.5,Romance,3.0,New,True,False,False
301612,Allah Rakha,1986.0,0.0,Drama,39.0,Classic,False,False,True
359865,Lootere,1993.0,6.0,Drama,32.0,Classic,False,False,True
155141,Dariya Dil,1988.0,5.2,Drama,37.0,Classic,False,False,True
586077,Chand Sa Roshan Chehra,2005.0,0.0,Drama,20.0,Modern,False,True,False
424884,Gandhigiri,2016.0,9.0,Drama,9.0,Modern,False,True,False
150922,Samay: When Time Strikes,2003.0,6.4,Action,22.0,Classic,False,False,True
414276,Freaky Ali,2016.0,5.6,Drama,9.0,Modern,False,True,False
64501,Naughty @ 40,2011.0,3.0,Drama,14.0,Modern,False,True,False
24864,What's Your Raashee?,2009.0,5.2,Drama,16.0,Modern,False,True,False
161404,Jaagruti,1992.0,2.5,Drama,33.0,Classic,False,False,True
58725,Netaji Subhas Chandra Bose: The Forgotten Hero,2005.0,7.9,Drama,20.0,Modern,False,True,False
505426,Shehzaade,1989.0,3.0,Drama,36.0,Classic,False,False,True
20358,Yuvvraaj,2008.0,5.1,Drama,17.0,Modern,False,True,False
418655,Jaane Anjaane,1971.0,10.0,Drama,54.0,Classic,False,False,True
482154,Ajji,2017.0,6.4,Drama,8.0,Modern,False,True,False
331298,Hey Bro,2015.0,6.0,Drama,10.0,Modern,False,True,False
32134,Bal Ganesh,2007.0,6.0,Drama,18.0,Modern,False,True,False
159657,Baazi,1995.0,6.9,Drama,30.0,Classic,False,False,True
1046991,Vadh,2022.0,5.8,Drama,3.0,New,True,False,False
331192,Hatya,1988.0,8.0,Drama,37.0,Classic,False,False,True
458032,Dobaara: See Your Evil,2017.0,4.7,Drama,8.0,Modern,False,True,False
370645,Yeshwant,1997.0,5.6,Drama,28.0,Classic,False,False,True
166872,Tere Mere Sapne,1996.0,6.0,Drama,29.0,Classic,False,False,True
421515,Saat Uchakkey,2016.0,5.7,Drama,9.0,Modern,False,True,False
393269,Milan,1967.0,5.0,Drama,58.0,Classic,False,False,True
1142643,1920: Horrors of the Heart,2023.0,3.6,Horror,2.0,New,True,False,False
109037,Arpan,1983.0,4.7,Drama,42.0,Classic,False,False,True
452690,Shiva Shakti,1988.0,2.0,Drama,37.0,Classic,False,False,True
869014,Pati Patni Aur Postman,2020.0,0.0,Drama,5.0,New,True,False,False
546442,Zabardast,1985.0,7.0,Drama,40.0,Classic,False,False,True
25801,Aamdani Atthanni Kharcha Rupaiya,2001.0,5.3,Drama,24.0,Classic,False,False,True
161402,Suryavanshi,1992.0,5.8,Drama,33.0,Classic,False,False,True
399071,Cabaret,2019.0,0.0,Drama,6.0,Modern,False,True,False
850928,Love Duo,2020.0,0.0,Romance,5.0,New,True,False,False
357833,Suryaa: An Awakening,1989.0,10.0,Drama,36.0,Classic,False,False,True
165979,Haan Maine Bhi Pyaar Kiya,2002.0,4.9,Drama,23.0,Classic,False,False,True
16928,Black & White,2008.0,4.5,Drama,17.0,Modern,False,True,False
84693,Naram Garam,1981.0,6.2,Drama,44.0,Classic,False,False,True
526211,Zinda Dil,2003.0,0.0,Drama,22.0,Classic,False,False,True
543693,Jabariya Jodi,2019.0,4.4,Drama,6.0,Modern,False,True,False
583631,Tank Cleaner,2021.0,9.0,Drama,4.0,New,True,False,False
1011874,Match Of Life,2022.0,0.0,Drama,3.0,New,True,False,False
152035,Aks,2001.0,5.1,Drama,24.0,Classic,False,False,True
472470,Qaidi Band,2017.0,6.0,Drama,8.0,Modern,False,True,False
61182,F.A.L.T.U.,2011.0,5.5,Drama,14.0,Modern,False,True,False
656007,Panga,2020.0,6.7,Drama,5.0,New,True,False,False
353810,Positive,2007.0,10.0,Drama,18.0,Modern,False,True,False
202635,Silsiilay,2005.0,3.9,Drama,20.0,Modern,False,True,False
46619,Yaadon Ki Baaraat,1973.0,7.8,Drama,52.0,Classic,False,False,True
117322,Footpath,2003.0,5.3,Drama,22.0,Classic,False,False,True
135469,Shirin Farhad Ki Toh Nikal Padi,2012.0,3.3,Drama,13.0,Modern,False,True,False
590350,Pati Patni Aur Woh,2019.0,6.4,Drama,6.0,Modern,False,True,False
55658,Ek Ruka Hua Faisla,1986.0,8.0,Drama,39.0,Classic,False,False,True
340736,Khuda Kasam,2010.0,0.0,Drama,15.0,Modern,False,True,False
273166,O Teri,2014.0,2.3,Drama,11.0,Modern,False,True,False
348094,Rajjo,2013.0,3.0,Drama,12.0,Modern,False,True,False
21905,Shabd,2005.0,5.0,Drama,20.0,Modern,False,True,False
33145,Satte Pe Satta,1982.0,6.5,Drama,43.0,Classic,False,False,True
143976,Ziddi,1997.0,5.6,Drama,28.0,Classic,False,False,True
35751,Seeta and Geeta,1972.0,6.7,Drama,53.0,Classic,False,False,True
1125221,Chatrapathi,2023.0,7.0,Drama,2.0,New,True,False,False
334875,Ek Paheli Leela,2015.0,4.5,Drama,10.0,Modern,False,True,False
661671,Shikara,2020.0,5.0,Drama,5.0,New,True,False,False
232795,Albela,2001.0,3.3,Drama,24.0,Classic,False,False,True
159436,Jaani Dushman: Ek Anokhi Kahani,2002.0,4.2,Drama,23.0,Classic,False,False,True
121610,Shaheed,1965.0,0.0,Drama,60.0,Classic,False,False,True
20731,Raaz,2002.0,5.8,Drama,23.0,Classic,False,False,True
457714,Dillagi,1999.0,5.4,Drama,26.0,Classic,False,False,True
228648,Mickey Virus,2013.0,5.4,Drama,12.0,Modern,False,True,False
539036,Soni,2019.0,6.7,Drama,6.0,Modern,False,True,False
74481,Darna Mana Hai,2003.0,6.1,Drama,22.0,Classic,False,False,True
140860,Zamane Se Kya Darna,1994.0,2.0,Drama,31.0,Classic,False,False,True
